ISO,index,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
shp,2000,South America,-7.5,-75.0,0,PER,8000.0,29381884.0,Point(-76.0 -9.4),1
shk,2001,Africa,9.66666666667,31.75,0,SSD,2000000.0,12575714.0,Point(30.0 7.0),1
ksb,2002,Africa,-4.25,38.25,0,"['KEN', 'TZA']",664000.0,"[48468138.0, 57310019.0]","['Point(38.0 0.1)', 'Point(34.854 -6.307)']",2
shh,2003,North America,41.0,-114.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
shh,2004,North America,43.4166666667,-108.833333333,0,USA,,331449281.0,Point(-98.5795 39.828175),1
cjs,2005,Eurasia,53.0,88.0,0,RUS,2839.0,146804372.0,Point(94.25 66.416666666),1
sht,2006,North America,41.8333333333,-122.666666667,1,USA,,331449281.0,Point(-98.5795 39.828175),1
shj,2007,Africa,10.8333333333,30.0,0,SDN,,40533330.0,Point(32.0 15.0),1
shs,2008,North America,52.0,-120.0,0,CAN,,37894799.0,Point(-109.0 56.0),1
sjw,2009,North America,40.0,-83.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
yuy,2010,Eurasia,38.0,99.0,0,CHN,4000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
snp,2011,Papunesia,-6.08333333333,145.2,0,PNG,,8935000.0,Point(147.0 -6.3),1
sid,2012,Africa,6.66666666667,38.5,0,ETH,1800000.0,104957438.0,Point(40.0 9.0),1
ski,2013,Papunesia,-8.7,122.25,0,IDN,175000.0,270625568.0,Point(118.0 -2.0),1
dau,2014,Africa,12.3333333333,21.75,0,"['TCD', 'SDN']",,"[15477751.0, 40533330.0]","['Point(19.4 15.466667)', 'Point(32.0 15.0)']",2
smr,2015,Papunesia,2.5,96.25,0,IDN,,270625568.0,Point(118.0 -2.0),1
snn,2016,South America,0.333333333333,-76.25,0,"['ECU', 'COL']",,"[16624858.0, 49065615.0]","['Point(-78.0 -1.0)', 'Point(-74.0 4.0)']",2
xsi,2017,Papunesia,-5.95,147.333333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
sjr,2018,Papunesia,-4.66666666667,152.916666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
baa,2019,Papunesia,-7.0,156.833333333,0,SLB,7070.0,611343.0,Point(159.816666666 -9.466666666),1
sis,2020,North America,44.0,-124.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
sjd,2021,Eurasia,67.0,37.0,0,RUS,500.0,146804372.0,Point(94.25 66.416666666),1
sip,2022,Eurasia,27.8333333333,88.5,0,IND,70000.0,1326093247.0,Point(83.0 22.8),1
skh,2023,Papunesia,2.66666666667,96.0,0,IDN,,270625568.0,Point(118.0 -2.0),1
suk,2024,Africa,-2.83333333333,32.0,0,TZA,5430000.0,57310019.0,Point(34.854 -6.307),1
skv,2025,Papunesia,-2.66666666667,140.916666667,0,IDN,,270625568.0,Point(118.0 -2.0),1
sel,2026,Eurasia,65.0,82.0,0,RUS,1023.0,146804372.0,Point(94.25 66.416666666),1
tty,2027,Papunesia,-2.91666666667,138.25,0,IDN,,270625568.0,Point(118.0 -2.0),1
sub,2028,Africa,-6.0,17.6666666667,0,COD,,86790567.0,Point(23.656 -2.88),1
swv,2029,Eurasia,28.0,75.5,0,IND,,1326093247.0,Point(83.0 22.8),1
sbe,2030,Papunesia,-10.5833333333,150.716666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
ndi,2031,Africa,8.5,12.5,0,"['CMR', 'NGA']",,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
suv,2032,Eurasia,28.3333333333,93.25,0,IND,,1326093247.0,Point(83.0 22.8),1
slv,2033,Eurasia,46.0,15.0,0,"['CAN', 'HUN', 'USA', 'ITA', 'AUT', 'DEU', 'SVN', 'HRV', 'ZAF', 'ARG']",2400000.0,"[37894799.0, 9769526.0, 331449281.0, 60317000.0, 8809212.0, 83149300.0, 2066880.0, 4105493.0, 59622350.0, 44938712.0]","['Point(-109.0 56.0)', 'Point(19.0 47.0)', 'Point(-98.5795 39.828175)', 'Point(12.5 42.5)', 'Point(14.0 48.0)', 'Point(10.0 51.0)', 'Point(15.0 46.0)', 'Point(15.466667 45.25)', 'Point(24.0 -29.0)', 'Point(-64.0 -34.0)']",10
spl,2034,Papunesia,-6.16666666667,147.166666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
slr,2035,Eurasia,35.0,103.0,0,CHN,70000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
xsl,2036,North America,60.0,-120.0,0,CAN,,37894799.0,Point(-109.0 56.0),1
sly,2037,Papunesia,-6.0,120.5,0,IDN,,270625568.0,Point(118.0 -2.0),1
sif,2038,Africa,11.0,-4.91666666667,0,BFA,,19193382.0,Point(-2.066667 12.266667),1
sea,2039,Eurasia,4.33333333333,101.666666667,0,MYS,,31624264.0,Point(108.0 3.0),1
sza,2040,Eurasia,3.0,103.0,0,MYS,,31624264.0,Point(108.0 3.0),1
sii,2041,Eurasia,7.0,93.75,0,IND,,1326093247.0,Point(83.0 22.8),1
uma,2042,North America,45.6666666667,-118.5,0,USA,,331449281.0,Point(-98.5795 39.828175),1
scl,2043,Eurasia,36.0,74.0,0,"['IND', 'PAK']",,"[1326093247.0, 216565318.0]","['Point(83.0 22.8)', 'Point(71.0 30.0)']",2
see,2044,North America,42.5,-77.5,0,USA,,331449281.0,Point(-98.5795 39.828175),1
sef,2045,Africa,9.5,-6.25,0,CIV,,24294750.0,Point(-6.0 8.0),1
snc,2046,Papunesia,-9.83333333333,147.833333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
sin,2047,Eurasia,7.0,80.5,0,LKA,16000000.0,21444000.0,Point(81.0 7.0),1
xsu,2048,South America,4.5,-64.6666666667,0,"['BRA', 'VEN']",,"[210147125.0, 28515829.0]","['Point(-53.0 -14.0)', 'Point(-67.0 8.0)']",2
snk,2049,Africa,15.0,-10.5,0,"['MLI', 'GMB', 'GIN', 'GNB', 'CIV', 'MRT', 'SEN']",1096795.0,"[18541980.0, 2100568.0, 12717176.0, 1861283.0, 24294750.0, 4420184.0, 15850567.0]","['Point(-4.0 17.0)', 'Point(-15.5 13.5)', 'Point(-11.0 10.0)', 'Point(-15.0 12.0)', 'Point(-6.0 8.0)', 'Point(-11.0 21.0)', 'Point(-14.283333 14.366667)']",7
sme,2050,Eurasia,69.0,24.0,0,"['NOR', 'FIN', 'SWE']",25700.0,"[5391369.0, 5501043.0, 10379295.0]","['Point(11.0 65.0)', 'Point(27.0 65.0)', 'Point(15.0 61.0)']",3
set,2051,Papunesia,-2.58333333333,140.583333333,0,IDN,,270625568.0,Point(118.0 -2.0),1
teu,2052,Africa,2.58333333333,34.75,0,UGA,,42862958.0,Point(32.39 1.28),1
sob,2053,Papunesia,-1.91666666667,138.75,0,IDN,,270625568.0,Point(118.0 -2.0),1
gru,2054,Africa,8.5,38.5,0,ETH,,104957438.0,Point(40.0 9.0),1
som,2055,Africa,3.0,45.0,0,"['KEN', 'ETH', 'DJI', 'SOM']",25000000.0,"[48468138.0, 104957438.0, 956985.0, 11031386.0, 5780000.0]","['Point(38.0 0.1)', 'Point(40.0 9.0)', 'Point(42.433333 11.8)', 'Point(47.0 6.0)', 'Point(46.2 9.8)']",4
sov,2056,Papunesia,5.33333333333,132.25,0,PLW,600.0,21729.0,Point(134.55 7.466667),1
sqt,2057,Africa,12.5,54.0,0,YEM,,28250420.0,Point(48.0 15.5),1
srb,2058,Eurasia,20.0,84.3333333333,0,IND,410000.0,1326093247.0,Point(83.0 22.8),1
hsb,2059,Eurasia,51.8333333333,14.5,0,DEU,13300.0,83149300.0,Point(10.0 51.0),1
spa,2060,Eurasia,40.0,-4.0,0,"['ESP', 'USA', 'URY', 'MEX', 'AND', 'CUB', 'BLZ', 'CHL', 'ARG', 'PER', 'VEN', 'PRY', 'ECU', 'COL', 'BOL', 'GTM', 'HND', 'DOM', 'SLV', 'CRI', 'PAN', 'NIC', 'GNQ', 'GIB']",437000000.0,"[46733038.0, 331449281.0, 3456750.0, 124777324.0, 76177.0, 11484636.0, 374681.0, 18054726.0, 44938712.0, 29381884.0, 28515829.0, 6811297.0, 16624858.0, 49065615.0, 11051600.0, 17263239.0, 9265067.0, 10403761.0, 6420746.0, 4905769.0, 4098587.0, 6217581.0, 1267689.0, 33140.0]","['Point(-3.5 40.2)', 'Point(-98.5795 39.828175)', 'Point(-56.65 -32.733333333)', 'Point(-102.0 23.0)', 'Point(1.555277777 42.558333333)', 'Point(-79.5 22.0)', 'Point(-88.7 17.066666666)', 'Point(-71.0 -33.0)', 'Point(-64.0 -34.0)', 'Point(-76.0 -9.4)', 'Point(-67.0 8.0)', 'Point(-58.0 -23.5)', 'Point(-78.0 -1.0)', 'Point(-74.0 4.0)', 'Point(-64.991228611 -17.056869611)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-70.2 18.8)', 'Point(-88.866111 13.668889)', 'Point(-84.0 10.0)', 'Point(-80.366667 8.616667)', 'Point(-85.0 13.0)', 'Point(10.0 1.5)', 'Point(-5.345361111 36.13775)']",24
spa,2061,Eurasia,28.0,-15.5833333333,0,"['ESP', 'USA', 'URY', 'MEX', 'AND', 'CUB', 'BLZ', 'CHL', 'ARG', 'PER', 'VEN', 'PRY', 'ECU', 'COL', 'BOL', 'GTM', 'HND', 'DOM', 'SLV', 'CRI', 'PAN', 'NIC', 'GNQ', 'GIB']",437000000.0,"[46733038.0, 331449281.0, 3456750.0, 124777324.0, 76177.0, 11484636.0, 374681.0, 18054726.0, 44938712.0, 29381884.0, 28515829.0, 6811297.0, 16624858.0, 49065615.0, 11051600.0, 17263239.0, 9265067.0, 10403761.0, 6420746.0, 4905769.0, 4098587.0, 6217581.0, 1267689.0, 33140.0]","['Point(-3.5 40.2)', 'Point(-98.5795 39.828175)', 'Point(-56.65 -32.733333333)', 'Point(-102.0 23.0)', 'Point(1.555277777 42.558333333)', 'Point(-79.5 22.0)', 'Point(-88.7 17.066666666)', 'Point(-71.0 -33.0)', 'Point(-64.0 -34.0)', 'Point(-76.0 -9.4)', 'Point(-67.0 8.0)', 'Point(-58.0 -23.5)', 'Point(-78.0 -1.0)', 'Point(-74.0 4.0)', 'Point(-64.991228611 -17.056869611)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-70.2 18.8)', 'Point(-88.866111 13.668889)', 'Point(-84.0 10.0)', 'Point(-80.366667 8.616667)', 'Point(-85.0 13.0)', 'Point(10.0 1.5)', 'Point(-5.345361111 36.13775)']",24
spo,2062,North America,47.6666666667,-117.75,0,USA,,331449281.0,Point(-98.5795 39.828175),1
slh,2063,North America,47.25,-122.5,0,USA,,331449281.0,Point(-98.5795 39.828175),1
squ,2064,North America,49.6666666667,-123.166666667,0,CAN,,37894799.0,Point(-109.0 56.0),1
srn,2065,South America,5.83333333333,-55.3333333333,0,SUR,415700.0,563402.0,Point(-56.0 4.0),1
srs,2066,North America,52.5,-116.0,0,CAN,,37894799.0,Point(-109.0 56.0),1
sro,2067,Eurasia,40.0,9.0,0,ITA,,60317000.0,Point(12.5 42.5),1
kpm,2068,Eurasia,11.5,108.0,0,VNM,,94660000.0,Point(108.0 16.0),1
sri,2069,South America,0.75,-70.1666666667,0,"['BRA', 'COL']",,"[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']",2
dsb,2070,Eurasia,51.75,14.3333333333,0,DEU,6670.0,83149300.0,Point(10.0 51.0),1
srm,2071,South America,4.5,-55.5,0,"['FRA', 'SUR']",90000.0,"[66628000.0, 563402.0]","['Point(2.0 47.0)', 'Point(-56.0 4.0)']",2
srq,2072,South America,-15.5833333333,-64.0,0,BOL,400.0,11051600.0,Point(-64.991228611 -17.056869611),1
ssd,2073,Papunesia,-5.5,146.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
ser,2074,North America,34.5,-117.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
slu,2075,Papunesia,-8.2,131.0,0,IDN,1823.0,270625568.0,Point(118.0 -2.0),1
fos,2076,Papunesia,23.0,120.25,0,TWN,,23593794.0,Point(121.0 24.0),1
sld,2077,Africa,10.8333333333,-2.66666666667,0,BFA,,19193382.0,Point(-2.066667 12.266667),1
bwo,2078,Africa,10.4166666667,36.1666666667,0,ETH,,104957438.0,Point(40.0 9.0),1
sce,2079,Eurasia,31.5,107.5,0,CHN,200000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
sat,2080,Eurasia,24.5,87.0,0,"['IND', 'NPL', 'BGD', 'BTN']",6000000.0,"[1326093247.0, 30327877.0, 165775000.0, 807610.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)', 'Point(89.866667 24.016667)', 'Point(90.5 27.45)']",4
nso,2081,Africa,-24.0,29.0,0,ZAF,4100000.0,59622350.0,Point(24.0 -29.0),1
sto,2082,North America,53.75,-116.5,0,CAN,,37894799.0,Point(-109.0 56.0),1
sbs,2083,Africa,-17.75,24.9166666667,0,"['ZMB', 'BWA', 'NAM']",,"[17094130.0, 2291661.0, 2533794.0]","['Point(28.0 -14.0)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']",3
tgo,2084,Papunesia,-11.5,153.45,0,PNG,,8935000.0,Point(147.0 -6.3),1
sue,2085,Papunesia,-7.75,147.55,0,PNG,,8935000.0,Point(147.0 -6.3),1
sjg,2086,Africa,13.75,21.5,0,TCD,,15477751.0,Point(19.4 15.466667),1
swi,2087,Eurasia,26.0,107.5,0,CHN,300000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
sui,2088,Papunesia,-8.0,141.75,0,PNG,3500.0,8935000.0,Point(147.0 -6.3),1
sua,2089,Papunesia,-5.08333333333,151.916666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
yan,2090,North America,13.0,-84.5,0,"['HND', 'NIC']",,"[9265067.0, 6217581.0]","['Point(-86.816667 14.633333)', 'Point(-85.0 13.0)']",2
sun,2091,Papunesia,-7.0,107.0,0,IDN,27000000.0,270625568.0,Point(118.0 -2.0),1
spp,2092,Africa,11.5,-5.58333333333,0,MLI,,18541980.0,Point(-4.0 17.0),1
sgz,2093,Papunesia,-4.0,152.766666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
sus,2094,Africa,10.0,-13.0,0,"['GIN', 'SLE']",,"[12717176.0, 7557212.0]","['Point(-11.0 10.0)', 'Point(-12.1 8.5)']",2
sva,2095,Eurasia,43.0,42.5,0,GEO,15000.0,3717100.0,Point(43.733330555 42.016669444),1
slk,2096,Eurasia,49.0,20.0,0,"['HUN', 'UKR', 'SVK', 'ROU', 'SRB']",6000000.0,"[9769526.0, 42558328.0, 5397036.0, 19586539.0, 7022268.0]","['Point(19.0 47.0)', 'Point(32.0 49.0)', 'Point(20.0 49.0)', 'Point(25.0 46.0)', 'Point(20.933333333 43.95)']",5
svs,2097,Papunesia,-9.13333333333,159.8,0,SLB,,611343.0,Point(159.816666666 -9.466666666),1
swl,2098,Eurasia,59.0,15.0,0,SWE,,10379295.0,Point(15.0 61.0),1
swh,2099,Africa,-6.5,39.0,0,"['KEN', 'TZA', 'BDI', 'MOZ', 'UGA', 'SOM']",82300000.0,"[48468138.0, 57310019.0, 11530580.0, 29668834.0, 42862958.0, 11031386.0]","['Point(38.0 0.1)', 'Point(34.854 -6.307)', 'Point(29.816667 -3.666667)', 'Point(35.0 -19.0)', 'Point(32.39 1.28)', 'Point(47.0 6.0)']",6
swe,2100,Eurasia,60.0,15.0,0,"['FIN', 'SWE', 'ALA']",9244250.0,"[5501043.0, 10379295.0, 28983.0]","['Point(27.0 65.0)', 'Point(15.0 61.0)', 'Point(20.0 60.25)']",3
swe,2101,Eurasia,64.25,19.75,0,"['FIN', 'SWE', 'ALA']",9244250.0,"[5501043.0, 10379295.0, 28983.0]","['Point(27.0 65.0)', 'Point(15.0 61.0)', 'Point(20.0 60.25)']",3
szw,2102,Papunesia,0.5,128.0,0,IDN,12000.0,270625568.0,Point(118.0 -2.0),1
ssw,2103,Africa,-26.5,31.0,0,"['ZAF', 'MOZ', 'SWZ']",2034200.0,"[59622350.0, 29668834.0, 1124753.0]","['Point(24.0 -29.0)', 'Point(35.0 -19.0)', 'Point(31.433333 -26.483333)']",3
ybe,2104,Eurasia,38.75,99.75,0,CHN,4600.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
sll,2105,Papunesia,-6.28333333333,145.033333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
mky,2106,Papunesia,0.0,127.5,0,IDN,20000.0,270625568.0,Point(118.0 -2.0),1
tna,2107,South America,-13.5,-68.0,0,BOL,,11051600.0,Point(-64.991228611 -17.056869611),1
sps,2108,Papunesia,-5.53333333333,154.633333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
tgl,2109,Papunesia,15.0,121.0,0,PHL,45000000.0,100981437.0,Point(123.0 12.0),1
tah,2110,Papunesia,-17.6666666667,-149.583333333,0,FRA,68000.0,66628000.0,Point(2.0 47.0),1
thv,2111,Africa,19.0,9.0,0,"['DZA', 'LBY', 'NER']",112900.0,"[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']",3
thv,2112,Africa,25.0,10.1666666667,0,"['DZA', 'LBY', 'NER']",112900.0,"[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']",3
thv,2113,Africa,23.0,6.0,0,"['DZA', 'LBY', 'NER']",112900.0,"[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']",3
tgk,2114,Eurasia,38.6666666667,70.0,0,"['UZB', 'TJK', 'AFG']",14000000.0,"[33570609.0, 8921343.0, 36643815.0]","['Point(66.0 41.0)', 'Point(71.366667 38.583333)', 'Point(66.0 34.0)']",3
tbc,2115,Papunesia,-4.66666666667,146.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
tlj,2116,Africa,0.416666666667,29.6666666667,0,"['COD', 'UGA']",,"[86790567.0, 42862958.0]","['Point(23.656 -2.88)', 'Point(32.39 1.28)']",2
tan,2117,Africa,9.75,11.3333333333,0,NGA,130000.0,190886311.0,Point(8.0 9.0),1
tro,2118,Eurasia,24.25,94.1666666667,0,IND,,1326093247.0,Point(83.0 22.8),1
gpn,2119,Papunesia,-4.08333333333,144.5,0,PNG,,8935000.0,Point(147.0 -6.3),1
tae,2120,South America,1.0,-69.1666666667,0,BRA,,210147125.0,Point(-53.0 -14.0),1
shi,2121,Africa,31.0,-5.0,0,MAR,8000000.0,36029138.0,Point(-6.0 32.0),1
txx,2122,Papunesia,5.5,115.5,0,MYS,,31624264.0,Point(108.0 3.0),1
tya,2123,Papunesia,-5.75,145.333333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
tbo,2124,Papunesia,-10.3333333333,150.666666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
cks,2125,Papunesia,-22.0,166.333333333,0,FRA,,66628000.0,Point(2.0 47.0),1
tly,2126,Eurasia,38.75,48.6666666667,0,"['AZE', 'IRN']",1000000.0,"[10127874.0, 79966230.0]","['Point(47.7 40.3)', 'Point(53.0 32.0)']",2
tly,2127,Eurasia,37.0,49.0,0,"['AZE', 'IRN']",1000000.0,"[10127874.0, 79966230.0]","['Point(47.7 40.3)', 'Point(53.0 32.0)']",2
sst,2128,Papunesia,-6.08333333333,145.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
tub,2129,North America,36.0,-118.333333333,0,USA,,331449281.0,Point(-98.5795 39.828175),1
tig,2130,Africa,15.5,38.0,0,"['ERI', 'SDN']",800000.0,"[3497000.0, 40533330.0]","['Point(38.25 15.483333)', 'Point(32.0 15.0)']",2
tig,2131,Africa,16.5,38.5,0,"['ERI', 'SDN']",800000.0,"[3497000.0, 40533330.0]","['Point(38.25 15.483333)', 'Point(32.0 15.0)']",2
tnm,2132,Papunesia,-2.45,140.416666667,0,IDN,,270625568.0,Point(118.0 -2.0),1
tbl,2133,Papunesia,6.16666666667,124.5,0,PHL,,100981437.0,Point(123.0 12.0),1
tby,2134,Papunesia,1.5,127.25,0,IDN,,270625568.0,Point(118.0 -2.0),1
tab,2135,Eurasia,41.8333333333,47.9166666667,0,RUS,126900.0,146804372.0,Point(94.25 66.416666666),1
tti,2136,Papunesia,-2.58333333333,140.666666667,0,IDN,,270625568.0,Point(118.0 -2.0),1
tap,2137,Africa,-8.0,29.5,0,"['ZMB', 'COD']",382000.0,"[17094130.0, 86790567.0]","['Point(28.0 -14.0)', 'Point(23.656 -2.88)']",2
skj,2138,Eurasia,28.9166666667,83.75,0,NPL,,30327877.0,Point(84.0 28.0),1
tar,2139,North America,27.5,-107.5,0,MEX,,124777324.0,Point(-102.0 23.0),1
tcx,2140,Eurasia,11.4166666667,76.75,0,IND,,1326093247.0,Point(83.0 22.8),1
ttc,2141,North America,15.4166666667,-92.0833333333,0,"['MEX', 'GTM']",,"[124777324.0, 17263239.0]","['Point(-102.0 23.0)', 'Point(-90.25 15.5)']",2
tee,2142,North America,20.5,-98.0,0,MEX,,124777324.0,Point(-102.0 23.0),1
teh,2143,South America,-48.0,-68.0,0,ARG,,44938712.0,Point(-64.0 -34.0),1
tel,2144,Eurasia,16.0,79.0,0,IND,74244300.0,1326093247.0,Point(83.0 22.8),1
kdh,2145,Africa,8.66666666667,0.5,0,"['TGO', 'BEN']",,"[7797694.0, 11175692.0]","['Point(1.183333 8.25)', 'Point(2.183333333 8.833333333)']",2
tex,2146,Africa,4.41666666667,32.5,0,SSD,,12575714.0,Point(30.0 7.0),1
tio,2147,Papunesia,-5.66666666667,155.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
tpt,2148,North America,20.5833333333,-98.25,0,MEX,,124777324.0,Point(-102.0 23.0),1
ttr,2149,Africa,11.0,11.8333333333,0,NGA,,190886311.0,Point(8.0 9.0),1
teo,2150,Africa,1.83333333333,33.8333333333,0,"['KEN', 'UGA']",,"[48468138.0, 42862958.0]","['Point(38.0 0.1)', 'Point(32.39 1.28)']",2
tll,2151,Africa,-4.0,24.0,0,COD,,86790567.0,Point(23.656 -2.88),1
tew,2152,North America,35.8333333333,-110.416666667,0,USA,,331449281.0,Point(-98.5795 39.828175),1
tew,2153,North America,36.25,-106.166666667,0,USA,,331449281.0,Point(-98.5795 39.828175),1
tew,2154,North America,36.0833333333,-106.083333333,0,USA,,331449281.0,Point(-98.5795 39.828175),1
kmz,2155,Eurasia,37.0,59.0,0,IRN,886000.0,79966230.0,Point(53.0 32.0),1
kmz,2156,Eurasia,36.6666666667,56.0,0,IRN,886000.0,79966230.0,Point(53.0 32.0),1
hrc,2157,Papunesia,-3.46666666667,153.2,0,PNG,,8935000.0,Point(147.0 -6.3),1
tbw,2158,Papunesia,9.5,118.5,0,PHL,,100981437.0,Point(123.0 12.0),1
tgc,2159,Papunesia,-2.71666666667,150.8,0,PNG,,8935000.0,Point(147.0 -6.3),1
tsj,2160,Eurasia,27.8333333333,92.1666666667,0,"['CHN', 'IND', 'BTN']",175000.0,"[1409517397.0, 1443497378.0, 1326093247.0, 807610.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)', 'Point(90.5 27.45)']",3
tzn,2161,Papunesia,-7.71666666667,126.75,0,IDN,,270625568.0,Point(118.0 -2.0),1
tsv,2162,Africa,-1.5,11.3333333333,0,GAB,,2025137.0,Point(11.5 -0.683330555),1
swt,2163,Papunesia,-8.28333333333,125.083333333,0,IDN,,270625568.0,Point(118.0 -2.0),1
txn,2164,Papunesia,-6.5,134.166666667,0,IDN,7910.0,270625568.0,Point(118.0 -2.0),1
tha,2165,Eurasia,16.0,101.0,0,"['KHM', 'THA']",40000000.0,"[16005373.0, 65931550.0]","['Point(105.0 12.6)', 'Point(101.0 14.0)']",2
tcz,2166,Eurasia,24.4166666667,93.9166666667,0,"['IND', 'MMR']",,"[1326093247.0, 53370609.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)']",2
ths,2167,Eurasia,29.0,83.75,0,NPL,,30327877.0,Point(84.0 28.0),1
thf,2168,Eurasia,27.75,86.0,0,NPL,,30327877.0,Point(84.0 28.0),1
thp,2169,North America,49.75,-121.75,0,CAN,440.0,37894799.0,Point(-109.0 56.0),1
typ,2170,Australia,-14.8333333333,143.166666667,0,AUS,,24511800.0,Point(137.0 -28.0),1
kps,2171,Papunesia,-1.5,132.0,0,IDN,,270625568.0,Point(118.0 -2.0),1
tdh,2172,Eurasia,27.4166666667,86.5,0,"['IND', 'NPL']",,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
ssf,2173,Papunesia,23.8833333333,120.916666667,0,TWN,,23593794.0,Point(121.0 24.0),1
thd,2174,Australia,-14.5833333333,141.833333333,0,AUS,,24511800.0,Point(137.0 -28.0),1
tms,2175,Africa,11.6666666667,29.25,0,SDN,,40533330.0,Point(32.0 15.0),1
tca,2176,South America,-4.0,-70.5,0,"['BRA', 'PER', 'COL']",,"[210147125.0, 29381884.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-76.0 -9.4)', 'Point(-74.0 4.0)']",3
tvo,2177,Papunesia,0.75,127.5,0,IDN,,270625568.0,Point(118.0 -2.0),1
tif,2178,Papunesia,-5.0,141.333333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
tir,2179,Africa,14.5,38.5,0,"['ETH', 'ERI']",7507780.0,"[104957438.0, 3497000.0]","['Point(40.0 9.0)', 'Point(38.25 15.483333)']",2
tik,2180,Africa,5.83333333333,11.6666666667,0,CMR,,24053727.0,Point(12.0 7.0),1
til,2181,North America,45.3333333333,-123.75,1,USA,,331449281.0,Point(-98.5795 39.828175),1
tih,2182,Papunesia,5.0,116.0,0,MYS,,31624264.0,Point(108.0 3.0),1
cir,2183,Papunesia,-21.6666666667,165.75,0,FRA,,66628000.0,Point(2.0 47.0),1
tri,2184,South America,3.25,-55.75,0,"['BRA', 'SUR']",,"[210147125.0, 563402.0]","['Point(-53.0 -14.0)', 'Point(-56.0 4.0)']",2
tiv,2185,Africa,7.5,9.0,0,"['CMR', 'NGA']",,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
tiw,2186,Australia,-11.5,131.0,0,AUS,1500.0,24511800.0,Point(137.0 -28.0),1
tkl,2187,Papunesia,-9.0,-172.0,0,TKL,3300.0,1499.0,Point(-171.833333333 -9.166666666),1
bag,2188,Africa,4.58333333333,11.5,0,CMR,,24053727.0,Point(12.0 7.0),1
tuk,2189,Eurasia,40.0,58.0,0,"['IRN', 'TKM', 'AFG']",6975120.0,"[79966230.0, 5850901.0, 36643815.0]","['Point(53.0 32.0)', 'Point(60.0 39.0)', 'Point(66.0 34.0)']",3
kkw,2190,Africa,-2.33333333333,14.5,0,COG,38800.0,5260750.0,Point(15.383330555 -0.75),1
ksd,2191,Papunesia,-4.25,152.083333333,0,PNG,100000.0,8935000.0,Point(147.0 -6.3),1
tld,2192,Papunesia,4.25,126.75,0,IDN,,270625568.0,Point(118.0 -2.0),1
tlf,2193,Papunesia,-5.0,141.75,0,PNG,,8935000.0,Point(147.0 -6.3),1
tli,2194,North America,59.0,-135.0,0,"['CAN', 'USA']",845.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
tuh,2195,Papunesia,-4.41666666667,152.083333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
tlb,2196,Papunesia,1.5,128.5,0,IDN,27720.0,270625568.0,Point(118.0 -2.0),1
