language,languageLabel,statusLabel,native,ISO,countryLabel,IDH,coordinates,Population
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Israel,0.899,Point(35.0 31.0),9093000
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Israel,0.899,Point(35.0 31.0),9093000
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Líbano,0.757,Point(35.766667 33.833333),6100075
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Líbano,0.757,Point(35.766667 33.833333),6100075
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Maldivas,0.717,Point(73.51 4.18),436330
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Maldivas,0.717,Point(73.51 4.18),436330
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Malasia,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Malasia,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Omán,0.821,Point(57.0 21.0),4829480
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Omán,0.821,Point(57.0 21.0),4829480
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Pakistán,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Pakistán,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Sri Lanka,0.77,Point(81.0 7.0),21444000
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Sri Lanka,0.77,Point(81.0 7.0),21444000
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Emiratos Árabes Unidos,0.863,Point(54.3 24.4),9400145
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Emiratos Árabes Unidos,0.863,Point(54.3 24.4),9400145
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Bután,0.612,Point(90.5 27.45),807610
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Bután,0.612,Point(90.5 27.45),807610
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Brunéi,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Brunéi,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Tanzania,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Tanzania,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Zambia,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Zambia,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Zimbabue,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Zimbabue,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Sudán del Sur,0.388,Point(30.0 7.0),12575714
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Sudán del Sur,0.388,Point(30.0 7.0),12575714
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Botsuana,0.717,Point(23.7 -22.2),2291661
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Botsuana,0.717,Point(23.7 -22.2),2291661
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Eritrea,0.44,Point(38.25 15.483333),3497000
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Eritrea,0.44,Point(38.25 15.483333),3497000
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Gambia,0.46,Point(-15.5 13.5),2100568
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Gambia,0.46,Point(-15.5 13.5),2100568
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Lesoto,0.52,Point(28.25 -29.55),2233339
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Lesoto,0.52,Point(28.25 -29.55),2233339
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Liberia,0.435,Point(-9.75 6.533333),4731906
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Liberia,0.435,Point(-9.75 6.533333),4731906
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Madagascar,0.519,Point(47.0 -20.0),25570895
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Madagascar,0.519,Point(47.0 -20.0),25570895
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Malaui,0.477,Point(34.0 -13.0),18622104
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Malaui,0.477,Point(34.0 -13.0),18622104
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Mauricio,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Mauricio,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Namibia,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Namibia,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Uganda,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Uganda,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Ruanda,0.524,Point(29.873888888 -1.940277777),12208407
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Ruanda,0.524,Point(29.873888888 -1.940277777),12208407
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,379007140,eng,Seychelles,0.797,Point(52.766667 -7.1),95843
http://www.wikidata.org/entity/Q1860,inglés,1 nacional,753359540,eng,Seychelles,0.797,Point(52.766667 -7.1),95843
http://www.wikidata.org/entity/Q13321,micmac,6b amenazada,8270,mic,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q13339,mohawk,6b amenazada,3500,moh,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q28092,Algonquin,6b amenazada,2430,alq,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q33537,lakota,8a moribunda,2000,lkt,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q2840986,Southern Amami Ōshima,7 en transición,1800,ams,Japón,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,4000,sme,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,4000,sme,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q56322,sami de Lule,2 provincial,2000,smj,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q10188,zuñi,6b amenazada,9650,zun,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q13339,mohawk,6b amenazada,3500,moh,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33265,cheyene,8a moribunda,2400,chy,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33537,lakota,8a moribunda,2000,lkt,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q523014,idioma maskoki,7 en transición,4300,mus,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q1207611,Crow,6b amenazada,3000,cro,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33918,Ludic,7 en transición,3000,lud,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,4000,sme,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,4000,sme,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,4000,sme,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,4000,sme,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q56322,sami de Lule,2 provincial,2000,smj,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q268130,Idioma mócheno,6a vigorosa,1900,mhn,Italia,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q6881813,Mitlatongo-Yutanduchi Mixtec,6a vigorosa,2800,vmm,México,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q36837,West Uvean,6b amenazada,2200,uve,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q2655664,arawak-lokono,8a moribunda,2500,arw,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q29902,yugur oriental,8a moribunda,4000,yuy,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q1012917,Wutun,6a vigorosa,4000,wuh,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q3033554,Bugan,6a vigorosa,2700,bbh,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q29902,yugur oriental,8a moribunda,4000,yuy,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q1012917,Wutun,6a vigorosa,4000,wuh,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q3033554,Bugan,6a vigorosa,2700,bbh,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q962392,Desano,6b amenazada,3400,des,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q2981620,Matsés,5 en desarrollo,2200,mcf,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q3027909,Wari’,6a vigorosa,1930,pav,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q3504312,paresí,5 en desarrollo,1800,pab,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q13343,moksha,6b amenazada,2025,mdf,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33918,Ludic,7 en transición,3000,lud,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q34139,Idioma shor,7 en transición,2839,cjs,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36199,coriaco,6b amenazada,3500,kpy,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q13286,bajo sorabo,8a moribunda,6670,dsb,Alemania,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q4709168,Albanian Sign Language,5 en desarrollo,3000,sqk,Albania,0.764,Point(20.0 41.0),3020209
http://www.wikidata.org/entity/Q33259,Bats,7 en transición,3420,bbl,Georgia,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q56657,Idioma abun,6b amenazada,3000,kgr,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q2196866,Palue,6a vigorosa,3000,ple,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q2927952,Buli,6b amenazada,2524,bzq,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3095108,Gane,6b amenazada,2900,gzn,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3398276,Adang,6b amenazada,3000,adn,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3436645,Aghu,6b amenazada,3000,ahh,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3504147,Banda,7 en transición,2486,bnd,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q4849796,Balaesang,7 en transición,3200,bls,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q5286559,Dobel,5 en desarrollo,2000,kvo,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6370196,Karey,6b amenazada,2000,kyd,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6426967,Kola,6a vigorosa,2750,kvv,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q1135134,Parya,6a vigorosa,4000,paq,Uzbekistán,0.71,Point(66.0 41.0),33570609
http://www.wikidata.org/entity/Q2669169,Kristang,6b amenazada,2200,mcm,Singapur,0.932,Point(103.8 1.3),5888926
http://www.wikidata.org/entity/Q1639998,Idioma warlpiri,5 en desarrollo,2507,wbp,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q2982063,Pitjantjatjara,4 educacional,4000,pjt,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q3915679,Djambarrpuyngu,3 amplia comunicación,2766,djr,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q2748259,Idioma pilagá,6b amenazada,4000,plg,Argentina,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q3027906,Idioma mocoví,6b amenazada,3000,moc,Argentina,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q2981620,Matsés,5 en desarrollo,2200,mcf,Perú,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q3441365,Zirenkel,6b amenazada,2240,zrn,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q3504186,Babalia Creole Arabic,8b casi extinta,3900,bbz,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q11059,sánscrito,4 educacional,2212,san,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q11059,sánscrito,4 educacional,6106,san,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33904,nihali,6b amenazada,2000,nll,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33503,lengua mono,6a vigorosa,2940,mte,Islas Salomón,0.546,Point(159.816666666 -9.466666666),611343
http://www.wikidata.org/entity/Q36682,Tikopia,5 en desarrollo,3324,tkp,Islas Salomón,0.546,Point(159.816666666 -9.466666666),611343
http://www.wikidata.org/entity/Q3305008,Mele-Fila,5 en desarrollo,3500,mxe,Vanuatu,0.603,Point(168.016669444 -16.633330555),276244
http://www.wikidata.org/entity/Q13203,rotokas,5 en desarrollo,4320,roo,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q2089984,Suki,5 en desarrollo,3500,sui,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q4670715,Abu’ Arapesh,6b amenazada,2560,aah,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q6382179,Hula,5 en desarrollo,3240,hul,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q2655664,arawak-lokono,8a moribunda,2500,arw,Venezuela,0.761,Point(-67.0 8.0),28515829
http://www.wikidata.org/entity/Q2655664,arawak-lokono,8a moribunda,2500,arw,Surinam,0.72,Point(-56.0 4.0),563402
http://www.wikidata.org/entity/Q2655664,arawak-lokono,8a moribunda,2500,arw,Guyana,0.654,Point(-59.316667 5.733333),777859
http://www.wikidata.org/entity/Q36665,criollo palenquero,6b amenazada,2788,pln,Colombia,0.747,Point(-74.0 4.0),49065615
http://www.wikidata.org/entity/Q962392,Desano,6b amenazada,3400,des,Colombia,0.747,Point(-74.0 4.0),49065615
http://www.wikidata.org/entity/Q3012604,Damana,6a vigorosa,1850,mbp,Colombia,0.747,Point(-74.0 4.0),49065615
http://www.wikidata.org/entity/Q35854,judeo-bereber,8a moribunda,2000,jbe,Israel,0.899,Point(35.0 31.0),9093000
http://www.wikidata.org/entity/Q36533,naso tjerdi,5 en desarrollo,3000,tfr,Panamá,0.78,Point(-80.366667 8.616667),4098587
http://www.wikidata.org/entity/Q2967709,Chut,7 en transición,4279,scb,Laos,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q2669169,Kristang,6b amenazada,2200,mcm,Malasia,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q56317,bhujel,8a moribunda,3900,byh,Nepal,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q2614111,Khetrani,6a vigorosa,4000,xhe,Pakistán,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q34186,Yazgulyam,6b amenazada,4000,yah,Tayikistán,0.65,Point(71.366667 38.583333),8921343
http://www.wikidata.org/entity/Q1135134,Parya,6a vigorosa,4000,paq,Tayikistán,0.65,Point(71.366667 38.583333),8921343
http://www.wikidata.org/entity/Q2967709,Chut,7 en transición,4279,scb,Vietnam,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q33639,Munji,6a vigorosa,3770,mnj,Afganistán,0.498,Point(66.0 34.0),36643815
http://www.wikidata.org/entity/Q3436621,Abellen,6b amenazada,3000,abp,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q13229,taa,6b amenazada,4200,nmn,Botsuana,0.717,Point(23.7 -22.2),2291661
http://www.wikidata.org/entity/Q56398,awjila,8a moribunda,3000,auj,Libia,0.706,Point(17.0 27.0),6678567
http://www.wikidata.org/entity/Q35854,judeo-bereber,8a moribunda,2000,jbe,Marruecos,0.667,Point(-6.0 32.0),36029138
http://www.wikidata.org/entity/Q13229,taa,6b amenazada,4200,nmn,Namibia,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q56252,zumbún,6b amenazada,2000,jmb,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3438708,Kariya,6b amenazada,2000,kil,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3438729,Siri,8a moribunda,3800,sir,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3438799,Ciwogai,6b amenazada,2000,tgd,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3440464,Kholok,6b amenazada,2500,ktc,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q150,francés,O internacional,76795640,fra,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q150,francés,O internacional,208157220,fra,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q150,francés,O internacional,76795640,fra,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
http://www.wikidata.org/entity/Q150,francés,O internacional,208157220,fra,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
http://www.wikidata.org/entity/Q188,alemán,1 nacional,80000000,deu,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
