,ISO,Name,Macroarea,Latitude_lang,Longitude_lang,Status_X_L,Status,num_speakers,cant_paises,Native_country,country_ISO,Latitude_country,Longitude_country,Coord_country_point,country_population,Family,Genus,WALS_ID,HDI,Nearest_languages
2161,tzn,Tugun,Papunesia,-7.71666666667,126.75,0.0,6a Vigorous,1200.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Central Malayo-Polynesian,tgn,0.694,174
2162,tsv,Tsogo,Africa,-1.5,11.3333333333,0.0,6a Vigorous,9000.0,1,GA,GAB,[-0.683330555],[11.5],Point(11.5 -0.683330555),2025137.0,Niger-Congo,Bantoid,tgo,0.702,161
2163,swt,Tanglapui,Papunesia,-8.28333333333,125.083333333,0.0,6b Threatened,3000.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Timor-Alor-Pantar,Kolana-Tanglapui,tgp,0.694,163
2164,txn,Tarangan (West),Papunesia,-6.5,134.166666667,0.0,5 Developing,7910.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Central Malayo-Polynesian,tgw,0.694,297
2165,tha,Thai,Eurasia,16.0,101.0,0.0,1 National,"[20490000.0, 40000000.0]",2,TH,"['KHM', 'THA']","[12.6, 14.0]","[105.0, 101.0]","['Point(105.0 12.6)', 'Point(101.0 14.0)']","[16005373.0, 65931550.0]",Tai-Kadai,Kam-Tai,tha,"[0.582, 0.755]",138
2166,tcz,Thadou,Eurasia,24.4166666667,93.9166666667,0.0,4 Educational,190595.0,2,IN MM,"['IND', 'MMR']","[22.8, 22.0]","[83.0, 96.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)']","[1326093247.0, 53370609.0]",Sino-Tibetan,Kuki-Chin,thd,"[0.64, 0.578]",178
2167,ths,Thakali,Eurasia,29.0,83.75,0.0,6b Threatened,6000.0,1,NP,NPL,[28.0],[84.0],Point(84.0 28.0),30327877.0,Sino-Tibetan,Bodic,thk,0.574,99
2168,thf,Thangmi,Eurasia,27.75,86.0,0.0,6b Threatened,24380.0,1,NP,NPL,[28.0],[84.0],Point(84.0 28.0),30327877.0,Sino-Tibetan,Mahakiranti,thn,0.574,109
2169,thp,Thompson,North America,49.75,-121.75,0.0,8a Moribund,440.0,1,CA,CAN,[56.0],[-109.0],Point(-109.0 56.0),37894799.0,Salishan,Interior Salish,tho,0.926,83
2170,typ,Thaypan,Australia,-14.8333333333,143.166666667,0.0,9 Dormant,0.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Pama-Nyungan,Northern Pama-Nyungan,thp,0.939,258
2171,kps,Tehit,Papunesia,-1.5,132.0,0.0,6b Threatened,10000.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,West Papuan,West Bird's Head,tht,0.694,226
2172,tdh,Thulung,Eurasia,27.4166666667,86.5,0.0,5 Developing,22300.0,2,NP,"['IND', 'NPL']","[22.8, 28.0]","[83.0, 84.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']","[1326093247.0, 30327877.0]",Sino-Tibetan,Mahakiranti,thu,"[0.64, 0.574]",199
2173,ssf,Thao,Papunesia,23.8833333333,120.916666667,0.0,9 Dormant,0.0,1,TW,TWN,[24.0],[121.0],Point(121.0 24.0),23593794.0,Austronesian,Western Plains Austronesian,thw,0.911,45
2174,thd,Kuuk Thaayorre,Australia,-14.5833333333,141.833333333,0.0,6b Threatened,210.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Pama-Nyungan,Northern Pama-Nyungan,thy,0.939,268
2175,tms,Tima,Africa,11.6666666667,29.25,0.0,8a Moribund,5000.0,1,SD,SDN,[15.0],[32.0],Point(32.0 15.0),40533330.0,Kordofanian,Katla-Tima,tia,0.502,157
2176,tca,Ticuna,South America,-4.0,-70.5,0.0,5 Developing,48580.0,3,BR PE,"['BRA', 'PER', 'COL']","[-14.0, -9.4, 4.0]","[-53.0, -76.0, -74.0]","['Point(-53.0 -14.0)', 'Point(-76.0 -9.4)', 'Point(-74.0 4.0)']","[210147125.0, 29381884.0, 49065615.0]",,,tic,"[0.754, 0.75, 0.747]",226
2177,tvo,Tidore,Papunesia,0.75,127.5,0.0,6a Vigorous,46600.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,West Papuan,North Halmaheran,tid,0.694,182
2178,tif,Tifal,Papunesia,-5.0,141.333333333,0.0,5 Developing,3600.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Trans-New Guinea,Ok,tif,0.555,366
2179,tir,Tigrinya,Africa,14.5,38.5,0.0,2 Provincial,"[152000.0, 5800000.0, 7507780.0]",2,ET ER,"['ETH', 'ERI']","[9.0, 15.483333]","[40.0, 38.25]","['Point(40.0 9.0)', 'Point(38.25 15.483333)']","[104957438.0, 3497000.0]",Afro-Asiatic,Semitic,tig,"[0.463, 0.44]",245
2180,tik,Tikar,Africa,5.83333333333,11.6666666667,0.0,5 Developing,110000.0,1,CM,CMR,[7.0],[12.0],Point(12.0 7.0),24053727.0,Niger-Congo,Bantoid,tik,0.556,259
2181,til,Tillamook,North America,45.3333333333,-123.75,1.0,10 Extinct,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Salishan,Tillamook,til,0.92,105
2182,tih,Timugon,Papunesia,5.0,116.0,0.0,6b Threatened,9000.0,1,MY,MYS,[3.0],[108.0],Point(108.0 3.0),31624264.0,Austronesian,North Borneo,tim,0.802,107
2183,cir,Tinrin,Papunesia,-21.6666666667,165.75,0.0,7 Shifting,24.0,1,NC,FRA,[47.0],[2.0],Point(2.0 47.0),66628000.0,Austronesian,Oceanic,tin,0.888,46
2184,tri,Tiriyo,South America,3.25,-55.75,0.0,5 Developing,2000.0,2,SR BR,"['BRA', 'SUR']","[-14.0, 4.0]","[-53.0, -56.0]","['Point(-53.0 -14.0)', 'Point(-56.0 4.0)']","[210147125.0, 563402.0]",Cariban,Cariban,tir,"[0.754, 0.72]",69
2185,tiv,Tiv,Africa,7.5,9.0,0.0,3 Wider Communication,33900.0,2,NG,"['CMR', 'NGA']","[7.0, 9.0]","[12.0, 8.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']","[24053727.0, 190886311.0]",Niger-Congo,Bantoid,tiv,"[0.556, 0.532]",486
2186,tiw,Tiwi,Australia,-11.5,131.0,0.0,5 Developing,1500.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Tiwian,Tiwian,tiw,0.939,203
2187,tkl,Tokelauan,Papunesia,-9.0,-172.0,0.0,6b Threatened,3300.0,1,TK,TKL,[-9.166666666],[-171.833333333],Point(-171.833333333 -9.166666666),1499.0,Austronesian,Oceanic,tke,,3
2188,bag,Tuki,Africa,4.58333333333,11.5,0.0,6a Vigorous,26000.0,1,CM,CMR,[7.0],[12.0],Point(12.0 7.0),24053727.0,Niger-Congo,Bantoid,tki,0.556,243
2189,tuk,Turkmen,Eurasia,40.0,58.0,0.0,1 National,6975120.0,3,TM,"['IRN', 'TKM', 'AFG']","[32.0, 39.0, 34.0]","[53.0, 60.0, 66.0]","['Point(53.0 32.0)', 'Point(60.0 39.0)', 'Point(66.0 34.0)']","[79966230.0, 5850901.0, 36643815.0]",Altaic,Turkic,tkm,"[0.798, 0.706, 0.498]",84
2190,kkw,Teke (Southern),Africa,-2.33333333333,14.5,0.0,6a Vigorous,38800.0,1,CG,COG,[-0.75],[15.383330555],Point(15.383330555 -0.75),5260750.0,Niger-Congo,Bantoid,tks,0.606,160
2191,ksd,Tolai,Papunesia,-4.25,152.083333333,0.0,3 Wider Communication,100000.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Austronesian,Oceanic,tla,0.555,257
2192,tld,Talaud,Papunesia,4.25,126.75,0.0,6a Vigorous,53100.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Sangiric,tld,0.694,164
2193,tlf,Telefol,Papunesia,-5.0,141.75,0.0,5 Developing,5630.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Trans-New Guinea,Ok,tlf,0.555,358
2194,tli,Tlingit,North America,59.0,-135.0,0.0,8a Moribund,"[500.0, 845.0]",2,US,"['CAN', 'USA']","[56.0, 39.828175]","[-109.0, -98.5795]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']","[37894799.0, 331449281.0]",Na-Dene,Tlingit,tli,"[0.926, 0.92]",82
2195,tuh,Taulil,Papunesia,-4.41666666667,152.083333333,0.0,6a Vigorous,2000.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,,,tll,0.555,257
2196,tlb,Tobelo,Papunesia,1.5,128.5,0.0,5 Developing,27720.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,West Papuan,North Halmaheran,tlo,0.694,181
2197,tcf,Tlapanec,North America,17.0833333333,-99.0,0.0,5 Developing,150000.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Subtiaba-Tlapanec,tlp,0.756,155
2198,tcg,Tamagario,Papunesia,-6.41666666667,139.25,0.0,6a Vigorous,3500.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Kayagar,Kayagar,tmg,0.694,367
2199,tat,Tatar (Mishar),Eurasia,55.5,49.0,0.0,2 Provincial,5427318.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Altaic,Turkic,tmi,0.816,17
2200,tat,Tatar (Baraba),Eurasia,55.5,49.0,0.0,2 Provincial,5427318.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Altaic,Turkic,ttb,0.816,17
2201,tat,Tatar,Eurasia,55.5,49.0,0.0,2 Provincial,5427318.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Altaic,Turkic,tvo,0.816,17
2202,tmc,Tumak,Africa,9.5,17.3333333333,0.0,6a Vigorous,25200.0,1,TD,TCD,[15.466667],[19.4],Point(19.4 15.466667),15477751.0,Afro-Asiatic,East Chadic,tmk,0.404,228
2203,tam,Tamil,Eurasia,11.0,78.5,0.0,2 Provincial,"[8000000.0, 67832790.0]",7,IN LK,"['KEN', 'ZAF', 'SGP', 'IND', 'MYS', 'LKA', 'MUS']","[0.1, -29.0, 1.3, 22.8, 3.0, 7.0, -20.2]","[38.0, 24.0, 103.8, 83.0, 108.0, 81.0, 57.5]","['Point(38.0 0.1)', 'Point(24.0 -29.0)', 'Point(103.8 1.3)', 'Point(83.0 22.8)', 'Point(108.0 3.0)', 'Point(81.0 7.0)', 'Point(57.5 -20.2)']","[48468138.0, 59622350.0, 5888926.0, 1326093247.0, 31624264.0, 21444000.0, 1264613.0]",Dravidian,Southern Dravidian,tml,"[0.548, 0.699, 0.932, 0.64, 0.802, 0.77, 0.79]",405
2204,tam,Tamil (Spoken),Eurasia,11.0,78.5,0.0,2 Provincial,"[8000000.0, 67832790.0]",7,IN,"['KEN', 'ZAF', 'SGP', 'IND', 'MYS', 'LKA', 'MUS']","[0.1, -29.0, 1.3, 22.8, 3.0, 7.0, -20.2]","[38.0, 24.0, 103.8, 83.0, 108.0, 81.0, 57.5]","['Point(38.0 0.1)', 'Point(24.0 -29.0)', 'Point(103.8 1.3)', 'Point(83.0 22.8)', 'Point(108.0 3.0)', 'Point(81.0 7.0)', 'Point(57.5 -20.2)']","[48468138.0, 59622350.0, 5888926.0, 1326093247.0, 31624264.0, 21444000.0, 1264613.0]",Dravidian,Southern Dravidian,tsp,"[0.548, 0.699, 0.932, 0.64, 0.802, 0.77, 0.79]",405
2205,mla,Tamabo,Papunesia,-15.6666666667,167.166666667,0.0,5 Developing,4000.0,1,VU,VUT,[-16.633330555],[168.016669444],Point(168.016669444 -16.633330555),276244.0,Austronesian,Oceanic,tmm,0.603,65
2206,teq,Temein,Africa,11.9166666667,29.4166666667,0.0,6b Threatened,13000.0,1,SD,SDN,[15.0],[32.0],Point(32.0 15.0),40533330.0,Eastern Sudanic,Temein,tmn,0.502,156
2207,tpm,Tampulma,Africa,10.4166666667,-0.583333333333,0.0,5 Developing,16000.0,1,GH,GHA,[8.0],[-0.5],Point(-0.5 8.0),26908262.0,Niger-Congo,Southern-Central Gur,tmp,0.592,134
2208,tea,Temiar,Eurasia,5.0,101.5,0.0,3 Wider Communication,32000.0,1,MY,MYS,[3.0],[108.0],Point(108.0 3.0),31624264.0,Austro-Asiatic,Aslian,tmr,0.802,72
2209,dto,Tommo So,Africa,15.0,-3.0,0.0,6a Vigorous,60000.0,1,ML,MLI,[17.0],[-4.0],Point(-4.0 17.0),18541980.0,Dogon,Dogon,tms,0.427,89
2210,ttt,Tat (Muslim),Eurasia,41.25,48.75,0.0,6b Threatened,32810.0,4,AZ,"['RUS', 'AZE', 'IRN', 'ISR']","[66.416666666, 40.3, 32.0, 31.0]","[94.25, 47.7, 53.0, 35.0]","['Point(94.25 66.416666666)', 'Point(47.7 40.3)', 'Point(53.0 32.0)', 'Point(35.0 31.0)']","[146804372.0, 10127874.0, 79966230.0, 9093000.0]",Indo-European,Iranian,tmu,"[0.816, 0.751, 0.798, 0.899]",140
2211,tuv,Turkana,Africa,3.0,35.5,0.0,5 Developing,1020000.0,1,KE UG,KEN,[0.1],[38.0],Point(38.0 0.1),48468138.0,Eastern Sudanic,Nilotic,tna,0.548,161
2212,tnd,Tunebo,South America,6.75,-72.25,0.0,8b Nearly Extinct,10600.0,1,CO,COL,[4.0],[-74.0],Point(-74.0 4.0),49065615.0,Chibchan,Tunebo,tnb,0.747,87
2213,tcb,Tanacross,North America,63.5,-143.5,0.0,8a Moribund,60.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Na-Dene,Athapaskan,tnc,0.92,7
2214,tin,Tindi,Eurasia,42.3666666667,46.25,0.0,6b Threatened,6693.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Nakh-Daghestanian,Avar-Andic-Tsezic,tnd,0.816,62
2215,tem,Temne,Africa,8.66666666667,-13.0833333333,0.0,2 Provincial,2500000.0,1,SL,SLE,[8.5],[-12.1],Point(-12.1 8.5),7557212.0,Niger-Congo,Mel,tne,0.419,50
2216,ton,Tongan,Papunesia,-21.1666666667,-175.166666667,0.0,1 National,186010.0,8,TO,"['CAN', 'AUS', 'NZL', 'TON', 'VUT', 'FJI', 'ASM', 'NIU']","[56.0, -28.0, -41.2, -20.587778, -16.633330555, -18.0, -14.295833, -19.05]","[-109.0, 137.0, 174.0, -174.810278, 168.016669444, 178.0, -170.7075, -169.916666666]","['Point(-109.0 56.0)', 'Point(137.0 -28.0)', 'Point(174.0 -41.2)', 'Point(-174.810278 -20.587778)', 'Point(168.016669444 -16.633330555)', 'Point(178.0 -18.0)', 'Point(-170.7075 -14.295833)', 'Point(-169.916666666 -19.05)']","[37894799.0, 24511800.0, 5112300.0, 108020.0, 276244.0, 905502.0, 55689.0, 1612.0]",Austronesian,Oceanic,tng,"[0.926, 0.939, 0.917, 0.726, 0.603, 0.741]",212
2217,lbf,Tinani,Eurasia,32.3333333333,77.1666666667,0.0,6b Threatened,12050.0,2,IN,"['CHN', 'IND']","[35.844722222, 22.8]","[103.451944444, 83.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']","[1409517397.0, 1443497378.0, 1326093247.0]",Sino-Tibetan,Bodic,tni,"[0.752, 0.64]",149
2218,tfn,Tanaina,North America,62.0,-150.0,0.0,7 Shifting,75.0,2,US,"['CAN', 'USA']","[56.0, 39.828175]","[-109.0, -98.5795]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']","[37894799.0, 331449281.0]",Na-Dene,Athapaskan,tnj,"[0.926, 0.92]",82
2219,lcm,Tungak,Papunesia,-2.55,150.25,0.0,5 Developing,"[9500.0, 12000.0]",1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Austronesian,Oceanic,tnk,0.555,308
2220,taa,Tanana (Lower),North America,65.0,-150.0,0.0,8a Moribund,15.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Na-Dene,Athapaskan,tnl,0.92,8
2221,tvu,Tunen,Africa,4.75,10.6666666667,0.0,5 Developing,35000.0,1,CM,CMR,[7.0],[12.0],Point(12.0 7.0),24053727.0,Niger-Congo,Bantoid,tnn,0.556,239
2222,tdn,Tondano,Papunesia,1.25,125.0,0.0,7 Shifting,9560.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Minahasan,tno,0.694,173
2223,nwi,Tanna (Southwest),Papunesia,-19.5666666667,169.333333333,0.0,5 Developing,4500.0,1,VU,VUT,[-16.633330555],[168.016669444],Point(168.016669444 -16.633330555),276244.0,Austronesian,Oceanic,tns,0.603,58
2224,tnt,Tontemboan,Papunesia,1.08333333333,124.5,0.0,6b Threatened,14860.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Minahasan,tnt,0.694,174
2225,kza,Tenyer,Africa,10.6666666667,-4.5,0.0,6a Vigorous,30000.0,1,BF,BFA,[12.266667],[-2.066667],Point(-2.066667 12.266667),19193382.0,Niger-Congo,Senufo,tny,0.423,75
2226,tqo,Toaripi,Papunesia,-8.33333333333,146.25,0.0,5 Developing,25200.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Eleman,Eleman Proper,toa,0.555,339
2227,tob,Toba,South America,-26.5,-59.0,0.0,6b Threatened,40000.0,2,AR,"['ARG', 'PRY']","[-34.0, -23.5]","[-64.0, -58.0]","['Point(-64.0 -34.0)', 'Point(-58.0 -23.5)']","[44938712.0, 6811297.0]",Guaicuruan,South Guaicuruan,tob,"[0.825, 0.702]",55
2228,sbu,Tod,Eurasia,32.4166666667,77.25,0.0,6b Threatened,100000.0,1,IN,IND,[22.8],[83.0],Point(83.0 22.8),1326093247.0,Sino-Tibetan,Bodic,tod,0.64,84
2229,kim,Tofa,Eurasia,53.75,98.0,0.0,8a Moribund,93.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Altaic,Turkic,tof,0.816,12
2230,toj,Tojolabal,North America,16.3333333333,-91.5,0.0,5 Developing,55400.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Mayan,Mayan,toj,0.756,148
2231,yer,Tarok,Africa,9.0,10.0833333333,0.0,5 Developing,494000.0,1,NG,NGA,[9.0],[8.0],Point(8.0 9.0),190886311.0,Niger-Congo,Platoid,tok,0.532,242
2232,jic,Tol,North America,14.6666666667,-87.0,0.0,7 Shifting,300.0,1,HN,HND,[14.633333],[-86.816667],Point(-86.816667 14.633333),9265067.0,,,tol,0.606,85
2233,tqw,Tonkawa,North America,30.25,-96.75,0.0,9 Dormant,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,,,ton,0.92,61
2234,mlu,Toqabaqita,Papunesia,-8.41666666667,160.583333333,0.0,6a Vigorous,13000.0,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Austronesian,Oceanic,toq,0.546,86
2235,rth,Toratán,Papunesia,1.08333333333,124.833333333,0.0,8b Nearly Extinct,500.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Sangiric,tor,0.694,176
2236,tos,Totonac (Sierra),North America,19.9166666667,-97.4166666667,0.0,5 Developing,48000.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Totonacan,Totonacan,tos,0.756,146
2237,tlc,Totonac (Misantla),North America,19.9166666667,-96.9166666667,0.0,8a Moribund,133.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Totonacan,Totonacan,tot,0.756,145
2238,wib,Southern Toussian,Africa,11.0,-4.66666666667,0.0,6a Vigorous,19500.0,1,BF,BFA,[12.266667],[-2.066667],Point(-2.066667 12.266667),19193382.0,Niger-Congo,Tusia,tou,0.423,75
2239,toi,Tonga (in Zambia),Africa,-17.0,27.0,0.0,2 Provincial,1270000.0,2,ZM,"['ZMB', 'ZWE']","[-14.0, -19.0]","[28.0, 30.0]","['Point(28.0 -14.0)', 'Point(30.0 -19.0)']","[17094130.0, 16529904.0]",Niger-Congo,Bantoid,toz,"[0.588, 0.535]",65
2240,top,Totonac (Papantla),North America,20.3333333333,-97.3333333333,0.0,5 Developing,80000.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Totonacan,Totonacan,tpa,0.756,149
2241,tep,Tepecano,North America,21.75,-104.75,1.0,10 Extinct,0.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Uto-Aztecan,Tepiman,tpc,0.756,132
2242,tpi,Tok Pisin,Papunesia,-9.5,147.166666667,0.0,1 National,"[122000.0, 4000000.0]",1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,other,Creoles and Pidgins,tpi,0.555,338
2243,ntp,Tepehuan (Northern),North America,26.3333333333,-107.0,0.0,5 Developing,9570.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Uto-Aztecan,Tepiman,tpn,0.756,101
2244,tui,Tupuri,Africa,10.1666666667,14.75,0.0,5 Developing,321000.0,2,TD CM,"['TCD', 'CMR']","[15.466667, 7.0]","[19.4, 12.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']","[15477751.0, 24053727.0]",Niger-Congo,Mbumic,tpr,"[0.404, 0.556]",427
2245,stp,Tepehuan (Southeastern),North America,23.0,-104.5,0.0,5 Developing,10600.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Uto-Aztecan,Tepiman,tps,0.756,128
2246,tpj,Tapieté,South America,-19.75,-61.6666666667,0.0,6b Threatened,51000.0,3,PY,"['ARG', 'PRY', 'BOL']","[-34.0, -23.5, -17.056869611]","[-64.0, -58.0, -64.991228611]","['Point(-64.0 -34.0)', 'Point(-58.0 -23.5)', 'Point(-64.991228611 -17.056869611)']","[44938712.0, 6811297.0, 11051600.0]",Tupian,Tupi-Guaraní,tpt,"[0.825, 0.702, 0.693]",127
2247,tfr,Teribe,North America,9.33333333333,-82.6666666667,0.0,5 Developing,3000.0,1,PA CR,PAN,[8.616667],[-80.366667],Point(-80.366667 8.616667),4098587.0,Chibchan,Talamanca,trb,0.78,67
2248,trs,Trique (Chicahuaxtla),North America,17.1666666667,-97.8333333333,0.0,6a Vigorous,4060.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Mixtecan,trc,0.756,149
2249,sda,Toraja,Papunesia,-3.0,119.75,0.0,5 Developing,500000.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,South Sulawesi,trd,0.694,110
2250,trc,Trique (Copala),North America,17.1666666667,-97.9166666667,0.0,5 Developing,25000.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Mixtecan,tri,0.756,149
2251,ter,Terêna,South America,-20.0,-56.0,0.0,7 Shifting,16000.0,1,BR,BRA,[-14.0],[-53.0],Point(-53.0 -14.0),210147125.0,Arawakan,Bolivia-Parana,trn,0.754,53
2252,tbg,Tairora,Papunesia,-6.5,146.0,0.0,5 Developing,12000.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Trans-New Guinea,Eastern Highlands,trr,0.555,332
2253,tft,Ternate,Papunesia,0.833333333333,127.25,0.0,6b Threatened,42000.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,West Papuan,North Halmaheran,trt,0.694,182
2254,tpy,Trumai,South America,-11.9166666667,-53.5833333333,0.0,8a Moribund,51.0,1,BR,BRA,[-14.0],[-53.0],Point(-53.0 -14.0),210147125.0,,,tru,0.754,37
2255,trw,Torwali,Eurasia,34.25,72.0,0.0,6a Vigorous,114000.0,1,PK,PAK,[30.0],[71.0],Point(71.0 30.0),216565318.0,Indo-European,Indic,trw,0.562,42
2256,tiy,Tiruray,Papunesia,6.75,124.166666667,0.0,5 Developing,50000.0,1,PH,PHL,[12.0],[123.0],Point(123.0 12.0),100981437.0,Austronesian,Bilic,try,0.699,166
2257,tkr,Tsakhur,Eurasia,41.6666666667,47.1666666667,0.0,6b Threatened,23000.0,2,AZ RU,"['RUS', 'AZE']","[66.416666666, 40.3]","[94.25, 47.7]","['Point(94.25 66.416666666)', 'Point(47.7 40.3)']","[146804372.0, 10127874.0]",Nakh-Daghestanian,Lezgic,tsa,"[0.816, 0.751]",62
2258,aoz,Timorese,Papunesia,-9.66666666667,124.5,0.0,5 Developing,489113.0,2,ID,"['IDN', 'TLS']","[-2.0, -8.966667]","[118.0, 125.75]","['Point(118.0 -2.0)', 'Point(125.75 -8.966667)']","[270625568.0, 1296311.0]",Austronesian,Central Malayo-Polynesian,tse,"[0.694, 0.625]",273
2259,cof,Tsafiki,South America,-1.0,-79.3333333333,0.0,6b Threatened,1870.0,1,EC,ECU,[-1.0],[-78.0],Point(-78.0 -1.0),16624858.0,Barbacoan,Barbacoan,tsf,0.746,74
2260,tsg,Tausug,Papunesia,6.0,121.0,0.0,3 Wider Communication,946000.0,1,MY PH ID,PHL,[12.0],[123.0],Point(123.0 12.0),100981437.0,Austronesian,Greater Central Philippine,tsg,0.699,130
2261,par,Tümpisa Shoshone,North America,37.0,-117.0,0.0,8a Moribund,1000.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Uto-Aztecan,Numic,tsh,0.92,107
2262,tsi,Tsimshian (Coast),North America,52.5,-129.0,0.0,8a Moribund,200.0,2,CA US,"['CAN', 'USA']","[56.0, 39.828175]","[-109.0, -98.5795]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']","[37894799.0, 331449281.0]",Penutian,Tsimshianic,tsi,"[0.926, 0.92]",81
2263,taq,Tamashek,Africa,20.0,-2.0,0.0,5 Developing,281200.0,4,ML,"['DZA', 'MLI', 'BFA', 'NER']","[28.0, 17.0, 12.266667, 17.0]","[1.0, -4.0, -2.066667, 10.0]","['Point(1.0 28.0)', 'Point(-4.0 17.0)', 'Point(-2.066667 12.266667)', 'Point(10.0 17.0)']","[41318142.0, 18541980.0, 19193382.0, 21477348.0]",Afro-Asiatic,Berber,tsk,"[0.754, 0.427, 0.423, 0.354]",360
2264,tso,Tsonga,Africa,-24.0,32.0,0.0,1 National,"[3400000.0, 4009000.0, 13000000.0]",4,MZ ZA,"['ZAF', 'ZWE', 'MOZ', 'SWZ']","[-29.0, -19.0, -19.0, -26.483333]","[24.0, 30.0, 35.0, 31.433333]","['Point(24.0 -29.0)', 'Point(30.0 -19.0)', 'Point(35.0 -19.0)', 'Point(31.433333 -26.483333)']","[59622350.0, 16529904.0, 29668834.0, 1124753.0]",Niger-Congo,Bantoid,tsn,"[0.699, 0.535, 0.437, 0.588]",80
2265,tsu,Tsou,Papunesia,23.5,120.75,0.0,6b Threatened,4000.0,1,TW,TWN,[24.0],[121.0],Point(121.0 24.0),23593794.0,Austronesian,Tsou,tso,0.911,45
2266,trr,Taushiro,South America,-3.25,-75.5,0.0,8b Nearly Extinct,1.0,1,PE,PER,[-9.4],[-76.0],Point(-76.0 -9.4),29381884.0,,,tsr,0.75,94
2267,huq,Tsat,Eurasia,18.25,109.5,0.0,6b Threatened,4000.0,1,CN,CHN,[35.844722222],[103.451944444],Point(103.451944444 35.844722222),"[1409517397.0, 1443497378.0]",Austronesian,Malayo-Sumbawan,tst,0.752,57
